V,sigma,m0,a,ell,r,Pi,L,Npts,gtt_min,gtt_max,gtt_centre,frac_gtt_positive,Nmax,worst_x,worst_y,worst_z
0.9399999999999998,8.0,3.0,0.223606797749979,4.0,7.75,0.25,12.0,49,-0.9999999906823677,102.88569963668823,-0.9999999906823677,0.9999915001402477,10.192433450196681,0.0,1.0,0.0
0.9399999999999998,8.0,3.0,0.223606797749979,4.0,5.25,0.25,12.0,49,-0.9999860737681195,101.55928974602546,-0.9999860737681195,0.9999915001402477,10.127156054195346,-1.0,0.0,0.0
0.9399999999999998,8.0,3.0,0.223606797749979,4.0,9.0,0.25,12.0,49,-0.9999999999311552,102.87367195158902,-0.9999999999311552,0.9999915001402477,10.191843403015424,-1.0,0.0,0.0
0.9399999999999998,8.0,3.0,0.223606797749979,6.0,4.0,0.25,12.0,49,-0.9999357287054659,93.41419427214524,-0.9999357287054659,0.9999915001402477,9.716696674906819,0.0,0.0,-1.0
0.9399999999999998,8.0,3.0,0.223606797749979,8.0,4.0,0.25,12.0,49,-0.9999638787995463,93.40022780083956,-0.9999638787995463,0.9999915001402477,9.715977964201008,0.0,0.0,-1.0
0.9399999999999998,8.0,3.0,0.223606797749979,6.0,7.75,0.25,12.0,49,-0.999999995874285,102.88569962093537,-0.999999995874285,0.9999915001402477,10.192433449423909,0.0,1.0,0.0
0.9399999999999998,8.0,3.0,0.223606797749979,6.0,6.5,0.25,12.0,49,-0.999999755991645,102.82604112570013,-0.999999755991645,0.9999915001402477,10.189506422084444,0.0,1.0,0.0
0.9399999999999998,8.0,3.0,0.223606797749979,6.0,5.25,0.25,12.0,49,-0.999993827849125,101.55927076192246,-0.999993827849125,0.9999915001402477,10.127155116908325,-1.0,0.0,0.0
0.9399999999999998,8.0,3.0,0.223606797749979,8.0,6.5,0.25,12.0,49,-0.9999998629105031,102.82604083337085,-0.9999998629105031,0.9999915001402477,10.18950640773982,0.0,1.0,0.0
0.9399999999999998,8.0,3.0,0.223606797749979,8.0,5.25,0.25,12.0,49,-0.9999965317736135,101.56591160940866,-0.9999965317736135,0.9999915001402477,10.127482984898501,0.0,0.0,-1.0
0.9399999999999998,8.0,3.0,0.223606797749979,6.0,9.0,0.25,12.0,49,-0.9999999999695326,102.8736719514588,-0.9999999999695326,0.9999915001402477,10.191843403009036,-1.0,0.0,0.0
0.9399999999999998,8.0,3.0,0.223606797749979,8.0,9.0,0.25,12.0,49,-0.9999999999828889,102.87367195141329,-0.9999999999828889,0.9999915001402477,10.191843403006803,-1.0,0.0,0.0
0.9399999999999998,8.0,3.0,0.223606797749979,8.0,7.75,0.25,12.0,49,-0.9999999976824806,102.88569961542773,-0.9999999976824806,0.9999915001402477,10.192433449153727,0.0,1.0,0.0
0.9399999999999998,8.0,3.0,0.47287080450158797,6.0,6.5,0.25,12.0,49,-0.9999989088786996,102.82604344479272,-0.9999989088786996,0.9999915001402477,10.189506535882526,0.0,1.0,0.0
0.9399999999999998,8.0,3.0,0.47287080450158797,8.0,5.25,0.25,12.0,49,-0.9999844902653698,101.55929375231221,-0.9999844902653698,0.9999915001402477,10.127156251994545,-1.0,0.0,0.0
0.9399999999999998,8.0,3.0,0.47287080450158797,6.0,9.0,0.25,12.0,49,-0.9999999998637754,102.8736719518198,-0.9999999998637754,0.9999915001402477,10.191843403026747,-1.0,0.0,0.0
0.9399999999999998,8.0,3.0,0.47287080450158797,6.0,7.75,0.25,12.0,49,-0.9999999815521128,102.88569966462366,-0.9999999815521128,0.9999915001402477,10.192433451567082,0.0,1.0,0.0
0.9399999999999998,8.0,3.0,0.47287080450158797,8.0,6.5,0.25,12.0,49,-0.9999993869548642,102.82604213753848,-0.9999993869548642,0.9999915001402477,10.189506471735443,0.0,1.0,0.0
0.9399999999999998,8.0,3.0,0.47287080450158797,8.0,7.75,0.25,12.0,49,-0.9999999896366615,102.88569963999498,-0.9999999896366615,0.9999915001402477,10.192433450358898,0.0,1.0,0.0
0.9399999999999998,8.0,3.0,0.47287080450158797,8.0,9.0,0.25,12.0,49,-0.9999999999234865,102.87367195161627,-0.9999999999234865,0.9999915001402477,10.191843403016762,-1.0,0.0,0.0
0.9399999999999998,10.0,3.0,0.05000000000000001,2.0,5.25,0.25,12.0,49,-0.9999889828138226,128.9826307103169,-0.9999889828138226,0.9999915001402477,11.400992531806908,0.0,0.0,-1.0
0.9399999999999998,10.0,3.0,0.05000000000000001,2.0,6.5,0.25,12.0,49,-0.9999990979454467,132.84862712496496,-0.9999990979454467,0.9999915001402477,11.569296742886534,-1.0,0.0,0.0
0.9399999999999998,10.0,3.0,0.05000000000000001,2.0,4.0,0.25,12.0,49,-0.9999353495867302,112.99320987211975,-0.9999353495867302,0.9999915001402477,10.67676027042472,0.0,0.0,-1.0
0.9399999999999998,10.0,3.0,0.05000000000000001,4.0,4.0,0.25,12.0,49,-0.9999839758229724,112.92304614152388,-0.9999839758229724,0.9999915001402477,10.673473949072246,0.0,0.0,-1.0
